,name,node_name,Edges Connected to cwe,Number of Edges Connected to cwe,Number of Edges Connected to cve,Edges Connected to cve,Edges Connected to tactic,Number of Edges Connected to tactic,Edges Connected to technique,Number of Edges Connected to technique,Edges Connected to capec,Number of Edges Connected to capec,Edges Connected to cpe,Number of Edges Connected to cpe,metadata,original_id
69,,cve_01142,{'cwe_00922'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01137'},1,"{'weight': 8.65, 'description': 'Incorrect origin serialization of URLs with IPv6 addresses could lead to incorrect security checks. This vulnerability affects Firefox < 76.'}",CVE-2020-12390
70,,cve_01143,{'cwe_00359'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01137'},1,"{'weight': 6.25, 'description': 'Documents formed using data: URLs in an OBJECT element failed to inherit the CSP of the creating context. This allowed the execution of scripts that should have been blocked, albeit with a unique opaque origin. This vulnerability affects Firefox < 76.'}",CVE-2020-12391
71,,cve_01144,{'cwe_00412'},1,0,set(),set(),0,set(),0,set(),0,"{'cpe_01137', 'cpe_01138', 'cpe_01139'}",3,"{'weight': 3.8, 'description': ""The 'Copy as cURL' feature of Devtools' network tab did not properly escape the HTTP POST data of a request, which can be controlled by the website. If a user used the 'Copy as cURL' feature and pasted the command into a terminal, it could have resulted in the disclosure of local files. This vulnerability affects Firefox ESR < 68.8, Firefox < 76, and Thunderbird < 68.8.0.""}",CVE-2020-12392
72,,cve_01145,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 6.199999999999999, 'description': ""The 'Copy as cURL' feature of Devtools' network tab did not properly escape the HTTP method of a request, which can be controlled by the website. If a user used the 'Copy as cURL' feature and pasted the command into a terminal, it could have resulted in command injection and arbitrary command execution. *Note: this issue only affects Firefox on Windows operating systems.*. This vulnerability affects Firefox ESR < 68.8, Firefox < 76, and Thunderbird < 68.8.0.""}",CVE-2020-12393
73,,cve_01146,{'cwe_00359'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01137'},1,"{'weight': 2.7, 'description': 'A logic flaw in our location bar implementation could have allowed a local attacker to spoof the current location by selecting a different origin and removing focus from the input element. This vulnerability affects Firefox < 76.'}",CVE-2020-12394
74,,cve_01147,{'cwe_00356'},1,0,set(),set(),0,set(),0,set(),0,"{'cpe_01137', 'cpe_01138', 'cpe_01139'}",3,"{'weight': 9.9, 'description': 'Mozilla developers and community members reported memory safety bugs present in Firefox 75 and Firefox ESR 68.7. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox ESR < 68.8, Firefox < 76, and Thunderbird < 68.8.0.'}",CVE-2020-12395
75,,cve_01148,{'cwe_00356'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01137'},1,"{'weight': 8.65, 'description': 'Mozilla developers and community members reported memory safety bugs present in Firefox 75. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 76.'}",CVE-2020-12396
76,,cve_01149,{'cwe_00431'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01150'},1,"{'weight': 10.0, 'description': 'An open port used for debugging in SWARCOs CPU LS4000 Series with versions starting with G4... grants root access to the device without access control via network. A malicious user could use this vulnerability to get access to the device and disturb operations with connected devices.'}",CVE-2020-12493
77,,cve_01151,{'cwe_00351'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01152'},1,"{'weight': 7.65, 'description': 'The mappress-google-maps-for-wordpress plugin before 2.54.6 for WordPress does not correctly implement capability checks for AJAX functions related to creation/retrieval/deletion of PHP template files, leading to Remote Code Execution. NOTE: this issue exists because of an incomplete fix for CVE-2020-12077.'}",CVE-2020-12675
78,,cve_01153,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 3.8, 'description': 'A NULL pointer dereference in sanei_epson_net_read in SANE Backends through 1.0.29 allows a malicious device connected to the same local network as the victim to cause a denial of service, aka GHSL-2020-075.'}",CVE-2020-12867
79,,cve_01154,{'cwe_00431'},1,0,set(),set(),0,set(),0,set(),0,"{'cpe_01156', 'cpe_01155'}",2,"{'weight': 6.199999999999999, 'description': 'Initialization of the pcoip_credential_provider in Teradici PCoIP Standard Agent for Windows and PCoIP Graphics Agent for Windows versions 19.11.1 and earlier creates an insecure named pipe, which allows an attacker to intercept sensitive information or possibly elevate privileges via pre-installing an application which acquires that named pipe.'}",CVE-2020-13173
80,,cve_01157,{'cwe_00437'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01158'},1,"{'weight': 5.15, 'description': 'An issue was discovered in Sysax Multi Server 6.90. An attacker can determine the username (under which the web server is running) by triggering an invalid path permission error. This bypasses the fakepath protection mechanism.'}",CVE-2020-13227
81,,cve_01159,{'cwe_00578'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01158'},1,"{'weight': 5.199999999999999, 'description': 'An issue was discovered in Sysax Multi Server 6.90. There is reflected XSS via the /scgi sid parameter.'}",CVE-2020-13228
82,,cve_01160,{'cwe_00557'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01158'},1,"{'weight': 7.800000000000001, 'description': 'An issue was discovered in Sysax Multi Server 6.90. A session can be hijacked if one observes the sid value in any /scgi URI, because it is an authentication token.'}",CVE-2020-13229
83,,cve_01161,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 5.1, 'description': 'Certain NETGEAR devices are affected by Missing SSL Certificate Validation. This affects R7000 1.0.9.6_1.2.19 through 1.0.11.100_10.2.10, and possibly R6120, R7800, R6220, R8000, R6350, R9000, R6400, RAX120, R6400v2, RBR20, R6800, XR300, R6850, XR500, and R7000P.'}",CVE-2020-13245
84,,cve_01162,{'cwe_00893'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01163'},1,"{'weight': 3.8, 'description': 'sd_wp_addr in hw/sd/sd.c in QEMU 4.2.0 uses an unvalidated address, which leads to an out-of-bounds read during sdhci_write() operations. A guest OS user can crash the QEMU process.'}",CVE-2020-13253
85,,cve_01164,{'cwe_01165'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01163'},1,"{'weight': 3.5999999999999996, 'description': 'In QEMU 5.0.0 and earlier, es1370_transfer_audio in hw/audio/es1370.c does not properly validate the frame count, which allows guest OS users to trigger an out-of-bounds access during an es1370_write() operation.'}",CVE-2020-13361
86,,cve_01166,{'cwe_00893'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01163'},1,"{'weight': 2.6500000000000004, 'description': 'In QEMU 5.0.0 and earlier, megasas_lookup_frame in hw/scsi/megasas.c has an out-of-bounds read via a crafted reply_queue_head field from a guest OS user.'}",CVE-2020-13362
87,,cve_01167,{'cwe_00347'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01168'},1,"{'weight': 5.85, 'description': ""In SmartDraw 2020 27.0.0.0, the installer gives inherited write permissions to the Authenticated Users group on the SmartDraw 2020 installation folder. Additionally, when the product is installed, two scheduled tasks are created on the machine, SDMsgUpdate (Local) and SDMsgUpdate (TE). The scheduled tasks run in the context of the user who installed the product. Both scheduled tasks attempt to run the same binary, C:\\SmartDraw 2020\\Messages\\SDNotify.exe. The folder Messages doesn't exist by default and (by extension) neither does SDNotify.exe. Due to the weak folder permissions, these can be created by any user. A malicious actor can therefore create a malicious SDNotify.exe binary, and have it automatically run, whenever the user who installed the product logs on to the machine. The malicious SDNotify.exe could, for example, create a new local administrator account on the machine.""}",CVE-2020-13386
88,,cve_01169,{'cwe_00359'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01170'},1,"{'weight': 8.65, 'description': 'An issue was discovered in Docker Engine before 19.03.11. An attacker in a container, with the CAP_NET_RAW capability, can craft IPv6 router advertisements, and consequently spoof external IPv6 hosts, obtain sensitive information, or cause a denial of service.'}",CVE-2020-13401
89,,cve_01171,{'cwe_00351'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01172'},1,"{'weight': 8.65, 'description': 'A Remote code execution vulnerability exists in DEXT5Upload in DEXT5 through 2.7.1402870. An attacker can upload a PHP file via dext5handler.jsp handler because the uploaded file is stored under dext5uploadeddata/.'}",CVE-2020-13442
90,,cve_01173,{'cwe_00357'},1,0,set(),set(),0,set(),0,set(),0,"{'cpe_01175', 'cpe_01174'}",2,"{'weight': 8.9, 'description': 'QuickBox Community Edition through 2.5.5 and Pro Edition through 2.1.8 allows an authenticated remote attacker to execute code on the server via command injection in the servicestart parameter.'}",CVE-2020-13448
91,,cve_01176,{'cwe_00401'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01177'},1,"{'weight': 7.800000000000001, 'description': 'An issue was discovered in the Image Resizer plugin before 2.0.9 for Craft CMS. There are CSRF issues with the log-clear controller action.'}",CVE-2020-13458
92,,cve_01178,{'cwe_00578'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01177'},1,"{'weight': 4.45, 'description': 'An issue was discovered in the Image Resizer plugin before 2.0.9 for Craft CMS. There is stored XSS in the Bulk Resize action.'}",CVE-2020-13459
93,,cve_01179,{'cwe_00800'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01180'},1,"{'weight': 7.449999999999999, 'description': 'EM-HTTP-Request 1.1.5 uses the library eventmachine in an insecure way that allows an attacker to perform a man-in-the-middle attack against users of the library. The hostname in a TLS server certificate is not verified.'}",CVE-2020-13482
94,,cve_01181,{'cwe_00362'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01182'},1,"{'weight': 7.75, 'description': 'The Knock Knock plugin before 1.2.8 for Craft CMS allows IP Whitelist bypass via an X-Forwarded-For HTTP header.'}",CVE-2020-13485
95,,cve_01183,{'cwe_01108'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01182'},1,"{'weight': 5.949999999999999, 'description': 'The Knock Knock plugin before 1.2.8 for Craft CMS allows malicious redirection.'}",CVE-2020-13486
96,,cve_01184,{'cwe_00578'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01185'},1,"{'weight': 4.15, 'description': 'The bbPress plugin through 2.6.4 for WordPress has stored XSS in the Forum creation section, resulting in JavaScript execution at wp-admin/edit.php?post_type=forum (aka the Forum listing page) for all users. An administrator can exploit this at the wp-admin/post.php?action=edit URI.'}",CVE-2020-13487
97,,cve_01186,{'cwe_00800'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01187'},1,"{'weight': 5.1, 'description': 'An issue was discovered in ssl.c in Axel before 2.17.8. The TLS implementation lacks hostname verification.'}",CVE-2020-13614
98,,cve_01188,{'cwe_00800'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01189'},1,"{'weight': 5.1, 'description': 'lib/QoreSocket.cpp in Qore before 0.9.4.2 lacks hostname verification for X.509 certificates.'}",CVE-2020-13615
99,,cve_01190,{'cwe_00800'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01191'},1,"{'weight': 5.1, 'description': 'The boost ASIO wrapper in net/asio.cpp in Pichi before 1.3.0 lacks TLS hostname verification.'}",CVE-2020-13616
100,,cve_01192,{'cwe_01194'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01193'},1,"{'weight': 6.25, 'description': 'JerryScript 2.2.0 allows attackers to cause a denial of service (assertion failure) because a property key query for a Proxy object returns unintended data.'}",CVE-2020-13622
101,,cve_01195,{'cwe_00483'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01193'},1,"{'weight': 6.25, 'description': 'JerryScript 2.2.0 allows attackers to cause a denial of service (stack consumption) via a proxy operation.'}",CVE-2020-13623
102,,cve_01196,{'cwe_00578'},1,0,set(),set(),0,set(),0,set(),0,"{'cpe_01105', 'cpe_01104', 'cpe_01103'}",3,"{'weight': 5.199999999999999, 'description': 'Cross-site scripting (XSS) vulnerability allows remote attackers to inject arbitrary web script or HTML via the widgetId parameter to service-monitoring/src/index.php. This vulnerability is fixed in versions 1.6.4, 18.10.3, 19.04.3, and 19.0.1 of the Centreon host-monitoring widget; 1.6.4, 18.10.5, 19.04.3, 19.10.2 of the Centreon service-monitoring widget; and 1.0.3, 18.10.1, 19.04.1, 19.10.1 of the Centreon tactical-overview widget.'}",CVE-2020-13627
103,,cve_01197,{'cwe_00578'},1,0,set(),set(),0,set(),0,set(),0,"{'cpe_01105', 'cpe_01104', 'cpe_01103'}",3,"{'weight': 5.199999999999999, 'description': 'Cross-site scripting (XSS) vulnerability allows remote attackers to inject arbitrary web script or HTML via the widgetId parameter to host-monitoring/src/toolbar.php. This vulnerability is fixed in versions 1.6.4, 18.10.3, 19.04.3, and 19.0.1 of the Centreon host-monitoring widget; 1.6.4, 18.10.5, 19.04.3, 19.10.2 of the Centreon service-monitoring widget; and 1.0.3, 18.10.1, 19.04.1, 19.10.1 of the Centreon tactical-overview widget.'}",CVE-2020-13628
104,,cve_01198,{'cwe_01200'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01199'},1,"{'weight': 8.65, 'description': 'ext/fts3/fts3.c in SQLite before 3.32.0 has a use-after-free in fts3EvalNextRow, related to the snippet feature.'}",CVE-2020-13630
105,,cve_01201,set(),0,0,set(),set(),0,set(),0,set(),0,{'cpe_01199'},1,"{'weight': 6.25, 'description': 'SQLite before 3.32.0 allows a virtual table to be renamed to the name of one of its shadow tables, related to alter.c and build.c.'}",CVE-2020-13631
106,,cve_01202,{'cwe_01078'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01199'},1,"{'weight': 6.25, 'description': 'ext/fts3/fts3_snippet.c in SQLite before 3.32.0 has a NULL pointer dereference via a crafted matchinfo() query.'}",CVE-2020-13632
107,,cve_01203,{'cwe_00578'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01204'},1,"{'weight': 5.199999999999999, 'description': 'Fork before 5.8.3 allows XSS via navigation_title or title.'}",CVE-2020-13633
108,,cve_01205,{'cwe_00359'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01206'},1,"{'weight': 6.949999999999999, 'description': 'In Windows Master (aka Windows Optimization Master) 7.99.13.604, the driver file (WoptiHWDetect.SYS) allows local users to cause a denial of service (BSOD) or possibly have unspecified other impact because of not validating input values from IOCtl 0xF1002558'}",CVE-2020-13634
109,,cve_01207,{'cwe_00401'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01208'},1,"{'weight': 7.800000000000001, 'description': 'An issue was discovered in the Real-Time Find and Replace plugin before 4.0.2 for WordPress. The far_options_page function did not do any nonce verification, allowing for requests to be forged on behalf of an administrator. The find and replace rules could be updated with malicious JavaScript, allowing for that be executed later in the victims browser.'}",CVE-2020-13641
110,,cve_01209,{'cwe_00401'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01210'},1,"{'weight': 7.800000000000001, 'description': ""An issue was discovered in the SiteOrigin Page Builder plugin before 2.10.16 for WordPress. The action_builder_content function did not do any nonce verification, allowing for requests to be forged on behalf of an administrator. The panels_data $_POST variable allows for malicious JavaScript to be executed in the victim's browser.""}",CVE-2020-13642
111,,cve_01211,{'cwe_00401'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01210'},1,"{'weight': 7.800000000000001, 'description': ""An issue was discovered in the SiteOrigin Page Builder plugin before 2.10.16 for WordPress. The live editor feature did not do any nonce verification, allowing for requests to be forged on behalf of an administrator. The live_editor_panels_data $_POST variable allows for malicious JavaScript to be executed in the victim's browser.""}",CVE-2020-13643
112,,cve_01212,{'cwe_00578'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01213'},1,"{'weight': 4.45, 'description': 'An issue was discovered in the Accordion plugin before 2.2.9 for WordPress. The unprotected AJAX wp_ajax_accordions_ajax_import_json action allowed any authenticated user with Subscriber or higher permissions the ability to import a new accordion and inject malicious JavaScript as part of the accordion.'}",CVE-2020-13644
113,,cve_01214,{'cwe_00800'},1,0,set(),set(),0,set(),0,set(),0,"{'cpe_01215', 'cpe_01217', 'cpe_01216'}",3,"{'weight': 6.45, 'description': ""In GNOME glib-networking through 2.64.2, the implementation of GTlsClientConnection skips hostname verification of the server's TLS certificate if the application fails to specify the expected server identity. This is in contrast to its intended documented behavior, to fail the certificate verification. Applications that fail to provide the server identity, including Balsa before 2.5.11 and 2.6.x before 2.6.1, accept a TLS certificate if the certificate is valid for any host.""}",CVE-2020-13645
114,,cve_01218,{'cwe_01078'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01193'},1,"{'weight': 6.25, 'description': 'parser/js/js-scanner.c in JerryScript 2.2.0 mishandles errors during certain out-of-memory conditions, as demonstrated by a scanner_reverse_info_list NULL pointer dereference and a scanner_scan_all assertion failure.'}",CVE-2020-13649
115,,cve_01219,{'cwe_01078'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01163'},1,"{'weight': 6.25, 'description': 'address_space_map in exec.c in QEMU 4.2.0 can trigger a NULL pointer dereference related to BounceBuffer.'}",CVE-2020-13659
116,,cve_01220,{'cwe_00578'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01221'},1,"{'weight': 4.15, 'description': 'CMS Made Simple through 2.2.14 allows XSS via a crafted File Picker profile name.'}",CVE-2020-13660
117,,cve_01222,{'cwe_00431'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01185'},1,"{'weight': 8.65, 'description': 'An unauthenticated privilege-escalation issue exists in the bbPress plugin before 2.6.5 for WordPress when New User Registration is enabled.'}",CVE-2020-13693
118,,cve_01223,{'cwe_00390'},1,0,set(),set(),0,set(),0,set(),0,"{'cpe_01175', 'cpe_01174'}",2,"{'weight': 8.9, 'description': 'In QuickBox Community Edition through 2.5.5 and Pro Edition through 2.1.8, the local www-data user can execute sudo mysql without a password, which means that the www-data user can execute arbitrary OS commands via the mysql -e option.'}",CVE-2020-13694
119,,cve_01224,{'cwe_00431'},1,0,set(),set(),0,set(),0,set(),0,"{'cpe_01175', 'cpe_01174'}",2,"{'weight': 8.1, 'description': 'In QuickBox Community Edition through 2.5.5 and Pro Edition through 2.1.8, the local www-data user has sudo privileges to execute grep as root without a password, which allows an attacker to obtain sensitive information via a grep of a /root/*.db or /etc/shadow file.'}",CVE-2020-13695
120,,cve_01225,{'cwe_00356'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01163'},1,"{'weight': 5.65, 'description': 'hw/pci/msix.c in QEMU 4.2.0 allows guest OS users to trigger an out-of-bounds access via a crafted address in an msi-x mmio operation.'}",CVE-2020-13754
121,,cve_01226,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': ""Python-RSA 4.0 ignores leading '\\0' bytes during decryption of ciphertext. This could conceivably have a security-relevant impact, e.g., by helping an attacker to infer that an application uses Python-RSA, or if the length of accepted ciphertext affects application behavior (such as by causing excessive memory allocation).""}",CVE-2020-13757
122,,cve_01227,{'cwe_00578'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01228'},1,"{'weight': 5.199999999999999, 'description': 'modules/security/classes/general.post_filter.php/post_filter.php in the Web Application Firewall in Bitrix24 through 20.0.950 allows XSS by placing %00 before the payload.'}",CVE-2020-13758
123,,cve_01229,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'rust-vmm vm-memory before 0.1.1 and 0.2.x before 0.2.1 allows attackers to cause a denial of service (loss of IP networking) because read_obj and write_obj do not properly access memory. This affects aarch64 (with musl or glibc) and x86_64 (with musl).'}",CVE-2020-13759
124,,cve_01230,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 2.25, 'description': 'HUAWEI Mate 20 smartphones with versions earlier than 10.0.0.185(C00E74R3P8) have an improper authorization vulnerability. The system does not properly restrict certain operation in ADB mode, successful exploit could allow certain user break the limit of digital balance function.'}",CVE-2020-1797
125,,cve_01231,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 3.3499999999999996, 'description': ""HUAWEI P30 smartphones with versions earlier than 10.1.0.135(C00E135R2P11) have an improper authentication vulnerability. A logic error occurs when handling NFC work, an attacker should establish a NFC connection to the target phone, and then do a series of operations on the target phone. Successful exploit could allow a guest user do certain operation which is beyond the guest user's privilege.""}",CVE-2020-1798
126,,cve_01232,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 3.3499999999999996, 'description': 'HUAWEI Mate 10 smartphones with versions earlier than 10.0.0.143(C00E143R2P4) have an information disclosure vulnerability. The attacker could wake up voice assistant then do a series of crafted voice operation, successful exploit could allow the attacker read certain files without unlock the phone leading to information disclosure.'}",CVE-2020-1809
127,,cve_01233,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 2.15, 'description': 'HUAWEI Mate 20 smartphones with versions earlier than 10.0.0.195(SP31C00E74R3P8) have an improper authorization vulnerability. The digital balance function does not sufficiently restrict the using time of certain user, successful exploit could allow the user break the limit of digital balance function after a series of operations with a PC.'}",CVE-2020-1831
128,,cve_01234,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 7.300000000000001, 'description': 'E6878-370 products with versions of 10.0.3.1(H557SP27C233) and 10.0.3.1(H563SP1C00) have a stack buffer overflow vulnerability. The program copies an input buffer to an output buffer without verification. An attacker in the adjacent network could send a crafted message, successful exploit could lead to stack buffer overflow which may cause malicious code execution.'}",CVE-2020-1832
129,,cve_01235,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 2.25, 'description': 'Honor 9X smartphones with versions earlier than 9.1.1.172(C00E170R8P1) have an improper authentication vulnerability. A logic error occurs when handling clock function, an attacker should do a series of crafted operations quickly before the phone is unlocked, successful exploit could allow the attacker to access clock information without unlock the phone.'}",CVE-2020-1833
130,,cve_01236,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 6.25, 'description': 'CloudEngine 12800 products with versions of V200R019C00, V200R019C10SPC800, V200R019C00SPC600, V200R019C10; and CloudEngine 6800 products with versions of V200R019C00SPC800 have a denial of service vulnerability. Due to improper memory management, memory leakage may occur in some special cases. Attackers can perform a series of operations to exploit this vulnerability. Successful exploit may cause a denial of service.'}",CVE-2020-1870
131,,cve_01237,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'Possibility of double free of the drawobj that is added to the drawqueue array of the context during IOCTL commands as there is no refcount taken for this object in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables in APQ8009, APQ8053, APQ8096AU, APQ8098, MSM8909W, MSM8917, MSM8953, MSM8996AU, Nicobar, QCS405, QCS605, QM215, Rennell, SA415M, Saipan, SC8180X, SDA660, SDA845, SDM429, SDM429W, SDM439, SDM450, SDM630, SDM632, SDM636, SDM660, SDM670, SDM710, SDM845, SDX20, SDX24, SDX55, SM6150, SM7150, SM8150, SM8250, SXR2130'}",CVE-2020-3610
132,,cve_01238,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'Valid deauth/disassoc frames is dropped in case if RMF is enabled and some rouge peer keep on sending rogue deauth/disassoc frames due to improper enum values used to check the frame subtype in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile in APQ8009, APQ8053, APQ8096AU, MDM9150, MDM9206, MDM9207C, MDM9607, MDM9650, MSM8996AU, QCA6174A, QCA6574AU, QCA9377, QCA9379, QCN7605, QCS605, SC8180X, SDM630, SDM636, SDM660, SDM845, SDX20, SDX24, SDX55, SM8150, SXR1130'}",CVE-2020-3615
133,,cve_01239,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'Buffer overflow in display function due to memory copy without checking length of size using strcpy function in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables in APQ8017, APQ8053, APQ8096AU, APQ8098, MDM9206, MDM9207C, MDM9607, MSM8909W, MSM8917, MSM8953, MSM8996AU, QCS605, QM215, SDA660, SDA845, SDM429, SDM439, SDM450, SDM630, SDM632, SDM636, SDM660, SDM845, SDX20, SM6150, SM7150, SM8150'}",CVE-2020-3616
134,,cve_01240,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'NULL exception due to accessing bad pointer while posting events on RT FIFO in Snapdragon Compute, Snapdragon Mobile, Snapdragon Wired Infrastructure and Networking in IPQ6018, IPQ8074, QCA8081, SC8180X, SXR2130'}",CVE-2020-3618
135,,cve_01241,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'kernel failure due to load failures while running v1 path directly via kernel in Snapdragon Mobile in SM8250, SXR2130'}",CVE-2020-3623
136,,cve_01242,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'When making query to DSP capabilities, Stack out of bounds occurs due to wrong buffer length configured for DSP attributes in Snapdragon Auto, Snapdragon Consumer IOT, Snapdragon Mobile in SM8250, SXR2130'}",CVE-2020-3625
137,,cve_01243,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'Possibility of out of bound access while processing the responses from video firmware in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables in APQ8009, APQ8053, APQ8096AU, APQ8098, Kamorta, MDM9150, MDM9206, MDM9207C, MDM9607, MDM9640, MDM9650, MSM8909W, MSM8917, MSM8953, MSM8996, MSM8996AU, MSM8998, Nicobar, QCM2150, QCS405, QCS605, QM215, Rennell, SA415M, SA6155P, Saipan, SC8180X, SDA660, SDM429, SDM429W, SDM439, SDM450, SDM630, SDM632, SDM636, SDM660, SDM670, SDM710, SDM845, SDX20, SDX24, SDX55, SM6150, SM7150, SM8150, SM8250, SXR1130, SXR2130'}",CVE-2020-3630
138,,cve_01244,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'Array out of bound may occur while playing mp3 file as no check is there on offset if it is greater than the buffer allocated or not in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables in APQ8009, APQ8053, APQ8096AU, APQ8098, Kamorta, MDM9206, MDM9207C, MDM9607, MSM8905, MSM8909W, MSM8917, MSM8953, MSM8996AU, MSM8998, QCS405, QCS605, QM215, Rennell, Saipan, SDA660, SDM429, SDM429W, SDM439, SDM450, SDM630, SDM632, SDM636, SDM660, SDM670, SDM710, SDM845, SDX20, SM6150, SM7150, SM8150, SM8250, SXR2130'}",CVE-2020-3633
139,,cve_01245,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'Integer overflow may occur if atom size is less than atom offset as there is improper validation of atom size in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables in APQ8009, APQ8053, APQ8096AU, APQ8098, Kamorta, MDM9206, MDM9207C, MDM9607, MSM8905, MSM8909W, MSM8917, MSM8953, MSM8996AU, MSM8998, QCA6574AU, QCM2150, QCS405, QCS605, QM215, Rennell, SA6155P, Saipan, SDA660, SDM429, SDM429W, SDM439, SDM450, SDM630, SDM632, SDM636, SDM660, SDM845, SDX20, SM6150, SM7150, SM8150, SM8250, SXR2130'}",CVE-2020-3641
